8.2175,10.2
10.1495,13.9
9.178,12.7
9.7285,13.5
11.9845,15.5
11.183,14.6
13.3495,17.3
13.867,19.5
7.942,11.4
9.127,12.4
13.174,16.7
13.8525,18.9
6.929,9.8
11.689,15.0
12.6525,16.4
10.0585,13.9
8.6045,11.5
9.4845,12.3
9.856,13.4
8.8055,11.2
10.448,13.6
9.441,11.6
6.407,11.4
9.3885,12.9
10.6149,12.6
10.158,14.2
12.788,15.7
11.2475,14.8
10.2585,13.1
13.385,17.2
10.4684,12.9
11.297,15.3
11.5715,15.5
9.2505,12.4
12.2192,16.5
10.643,15.2
12.1309,15.0
9.255,12.8
9.107,11.9
8.3336,11.3
10.74,15.6
12.295,16.4
10.3725,13.8
9.0375,11.8
8.019,11.6
10.7765,13.4
9.1245,12.3
10.6146,13.9
9.5495,12.6
7.611,10.1
12.2683,17.0
10.884,13.7
7.645,10.3
10.6905,13.0
11.6075,14.9
10.787,14.2
9.8365,13.4
11.149,15.5
8.073,11.0
8.2005,10.4
9.489,12.9
9.698,12.8
9.1265,13.2
11.636,15.0
9.348,12.9
9.6315,11.8
10.0595,13.9
8.771,11.0
11.394,14.6
10.557,14.6
11.901,15.1
10.2155,11.8
11.742,14.6
9.929,12.2
9.842,12.5
11.959,16.2
9.4055,12.4
10.2315,12.4
8.555,11.5
11.3225,15.0
7.4697,10.8
13.242,15.7
9.618,12.8
7.669,14.1
9.4785,12.7
11.0365,15.2
10.671,13.6
14.349,17.9
8.212,10.7
10.6545,14.0
10.7169,14.8
9.0855,12.0
11.046,14.4
8.6035,11.9
10.0955,12.6
8.251,13.2
10.9495,13.8
10.826,14.2
9.5565,12.7
9.295,13.2
9.415,12.8
10.6955,15.0
8.0205,11.2
10.1403,13.2
10.932,14.2
12.184,16.0
10.537,13.4
10.468,12.9
13.0995,16.7
10.697,13.8
11.603,14.7
7.7805,10.9
9.3225,12.0
11.8995,14.8
8.0995,12.3
7.0635,11.7
7.7565,10.1
10.6132,14.4
7.6665,11.3
12.8025,16.2
11.4445,14.2
8.2215,12.8
8.1552,10.6
8.5125,11.3
7.5145,10.8
8.5425,11.5
12.454,14.9
11.148,13.4
11.631,14.9
11.8735,14.5
7.8675,10.5
7.9785,10.6
8.906,11.0
7.737,10.4
9.9175,13.1
11.724,14.6
12.4255,15.8
10.2387,13.2
11.2825,15.7
9.1545,12.2
9.8575,13.0
11.037,13.8
8.884,12.0
10.8855,14.1
11.573,15.8
12.1015,14.7
9.837,15.2
11.5345,14.1
11.222,14.5
11.008,14.1
10.717,14.0
10.4035,13.6
9.291,12.1
11.4286,14.3
10.0265,13.2
9.274,12.1
10.0655,13.4
9.564,12.4
12.002,17.1
9.995,12.7
13.637,16.7
9.3375,11.5
10.9635,14.5
9.2825,11.8
9.7,12.6
10.27,12.3
9.247,14.3
10.307,14.9
11.033,14.6
8.2415,12.6
10.497,12.8
8.181,11.6
10.7495,13.9
12.2095,17.7
8.428,13.0
7.303,10.8
10.3412,13.9
6.2615,13.6
10.674,13.5
7.2455,9.1
9.5705,12.7
9.5701,13.2
12.671,15.3
12.248,16.0
10.051,13.7
11.6505,14.4
10.7115,15.3
10.0115,12.8
8.822,11.3
13.042,17.3
9.5755,12.2
7.305,9.9
10.7545,14.2
10.702,14.5
11.1995,14.3
8.1582,12.6
7.9955,10.2
6.388,11.4
8.0375,10.0
11.3265,13.7
10.015,16.4
8.285,10.2
7.8395,10.7
10.4915,14.0
9.9295,12.9
7.9765,9.9
9.5775,12.7
6.4445,9.4
12.587,14.8
10.8705,16.3
9.7565,13.1
9.984,12.8
11.385,15.0
8.5751,12.1
10.793,13.6
12.3115,15.5
8.552,11.7
10.303,13.5
11.5155,14.4
11.4664,15.5
12.4685,15.2
8.8815,11.8
12.378,16.0
9.117,12.3
11.426,15.1
8.563,11.3
9.963,13.1
11.146,13.6
11.941,16.0
10.508,13.1
9.4085,13.1
10.3095,13.0
9.729,12.2
9.376,12.6
7.2895,9.9
12.1495,14.8
8.8645,11.6
9.4765,12.2
8.6905,11.4
9.357,13.3
9.0795,12.1
11.035,14.5
9.716,12.7
12.5505,15.7
8.528,11.2
9.681,12.5
9.964,13.6
10.631,15.2
8.7945,11.7
