221.7544,257.5,46
201.1121,260.76,48
224.3024,265.9,43
209.4129,257.9,43
209.7686,260.7,48
217.762,269.38,52
222.4432,254.84,50
227.0597,272.4,51
223.163,274.2,45
221.0165,262.4,44
212.7418,266.1,45
215.6013,263.0,51
211.7621,270.5,47
223.7002,271.6,54
228.2379,270.2,48
240.3696,278.84,48
229.0646,267.58,52
231.8723,269.8,48
227.3978,271.14,48
228.8221,273.0,49
216.0854,272.0,59
217.8741,263.6,46
232.4794,270.5,50
225.1364,269.5,54
227.8955,276.2,47
222.6685,266.5,57
231.8086,279.8,49
226.1194,263.6,42
232.6736,275.0,50
221.6872,264.1,47
232.6013,281.4,53
223.2491,279.2,51
229.1483,272.66,45
234.1912,284.5,49
217.5645,263.5,47
231.5837,274.7,49
230.384,271.9,47
225.1227,271.5,52
227.3687,266.3,51
224.5547,268.3,46
222.4434,268.2,51
241.8137,281.3,57
234.2263,280.6,42
232.8294,272.1,53
237.2602,281.2,49
234.4687,277.94,39
243.9325,279.5,50
225.0218,275.8,48
234.1406,275.4,49
236.2974,284.7,46
236.2891,284.3,46
233.472,286.16,47
219.7788,279.4,40
230.0653,276.8,45
231.8523,282.6,44
243.5977,290.8,56
224.5408,272.5,43
239.1263,283.3,51
236.347,279.8,46
241.39,286.6,50
248.5569,291.6,46
246.218,283.0,52
238.9467,276.3,42
244.0952,280.9,49
240.574,283.2,39
238.6265,290.2,47
229.5295,275.4,40
233.9649,276.8,44
239.6616,281.2,41
244.6061,289.2,41
243.6333,289.3,44
236.9771,276.4,38
234.7979,274.0,41
236.3828,280.7,35
244.1571,296.9,37
243.7718,289.0,42
247.5042,298.14,41
246.1995,292.0,45
235.2915,279.6,46
237.0271,284.5,45
241.0985,300.9,41
241.957,286.38,47
242.7797,290.42,39
244.0838,289.0,45
231.5414,283.3,48
254.175,297.7,49
230.9969,282.1,36
249.9829,293.2,48
234.8046,274.1,47
238.616,292.5,52
244.3233,289.9,43
236.0508,283.3,42
236.8542,283.62,47
246.1013,291.6,48
245.002,293.1,46
231.2108,283.3,48
242.7292,293.2,46
245.124,296.5,41
246.3745,291.7,49
245.4198,295.3,46
240.6425,292.0,46
238.6133,292.4,46
241.0622,294.5,46
253.2081,295.6,51
254.1356,306.8,54
245.6879,301.7,50
251.8999,301.26,46
231.5537,275.18,47
254.6609,297.2,53
250.0918,295.2,40
240.9725,296.5,36
246.5564,291.1,53
260.1734,298.1,38
248.8276,296.4,46
250.3065,301.7,47
268.3011,313.1,48
253.4032,304.8,58
249.0172,295.5,49
241.7843,293.6,48
255.3626,302.8,56
243.2707,297.5,44
253.0329,298.36,49
247.4399,293.8,50
255.9805,297.7,48
247.2182,299.5,57
261.8154,307.38,44
241.7864,293.08,58
254.5417,303.6,47
248.5649,296.4,44
256.4272,304.7,51
249.437,301.2,49
250.4733,304.6,49
252.7898,305.5,48
258.7112,304.0,50
246.1079,292.8,47
252.216,297.8,41
250.1892,294.5,47
255.1415,294.8,48
255.4306,298.1,44
248.7163,300.8,55
245.6792,294.3,50
248.6139,300.2,41
266.1398,307.2,52
251.9378,297.8,47
253.8556,300.5,48
253.1995,296.5,45
258.6389,301.5,43
255.8493,303.0,53
263.0442,306.18,48
247.8949,301.2,60
260.9285,308.3,50
253.9009,309.0,49
260.6772,307.1,48
254.2453,301.26,43
262.6331,306.9,52
258.9876,304.3,47
255.2741,307.1,53
253.81,302.0,55
258.9013,304.6,54
265.9111,302.9,56
263.8644,308.2,53
258.5822,296.5,53
262.7347,306.6,49
256.3797,303.0,52
262.2136,308.48,48
261.9545,304.9,48
269.5591,313.8,45
251.2516,302.7,52
251.8036,300.2,46
257.2969,293.9,47
267.1658,311.0,50
256.9032,302.0,48
262.2713,305.3,52
262.3055,312.2,42
267.7569,314.52,54
259.8511,306.8,47
271.4785,314.7,57
264.0571,304.38,50
259.0059,301.3,51
262.809,299.5,48
259.7157,305.5,52
258.1095,307.2,57
255.04,314.3,53
264.9331,306.8,47
273.0601,309.2,54
266.2417,317.6,57
256.5341,307.5,57
267.2012,307.8,59
262.4939,297.7,58
271.4015,313.9,55
256.0236,303.1,57
265.471,315.9,62
264.2712,306.2,58
262.1152,304.5,58
264.4901,307.4,58
268.6759,311.7,53
261.1277,304.8,52
269.4566,307.2,52
266.5336,310.6,55
268.2896,311.2,51
275.5214,309.4,52
265.3858,301.1,57
278.7325,321.8,55
261.248,311.9,58
275.8257,315.6,48
276.9648,314.4,55
276.5407,314.3,58
261.355,312.4,60
269.3486,309.3,54
265.7044,308.4,52
272.3579,319.5,57
266.6803,309.3,64
270.6002,312.92,55
272.8831,311.4,54
274.1775,318.7,62
268.5579,313.3,58
275.799,316.5,54
262.3207,308.2,53
263.4713,306.9,55
263.9301,311.9,57
274.7767,317.9,68
262.3709,314.0,47
252.8297,298.9,61
263.1293,310.5,58
271.6124,316.9,50
273.8766,320.5,63
262.1962,309.4,46
274.0241,320.2,53
261.1324,308.1,61
274.4568,325.4,50
273.8441,317.1,66
265.9424,309.5,58
273.9692,320.9,67
269.7918,318.2,66
268.2723,319.0,59
270.8819,322.3,58
277.7318,320.9,59
272.5211,316.8,66
280.0109,321.7,63
273.4548,325.0,60
271.448,321.9,51
274.6429,320.6,60
274.3794,319.2,51
269.1326,320.6,55
274.0197,314.5,66
277.7527,326.6,58
274.8021,317.4,65
279.7562,322.4,53
274.6411,312.3,59
274.0161,323.9,61
278.9121,318.3,62
273.8958,327.6,61
267.7902,319.8,68
276.3835,325.3,67
281.1649,322.2,59
269.3678,317.1,59
272.4901,324.5,59
282.704,328.8,55
269.1448,312.7,54
270.4536,322.3,59
265.6517,316.4,53
279.2956,317.3,55
283.9927,321.6,57
283.5888,328.4,54
269.0704,318.8,58
267.417,315.8,51
284.7945,323.4,51
283.9321,326.9,53
281.1804,315.8,45
280.5098,319.3,54
283.5202,321.3,46
279.1235,318.3,56
270.5523,319.2,47
274.5898,314.1,52
272.8021,316.0,52
273.317,313.0,58
277.96,327.0,56
274.7215,320.4,47
274.4188,325.4,57
263.5904,321.6,66
271.9276,328.9,54
268.2828,314.8,54
281.0752,325.2,58
271.44,322.2,64
276.9082,326.0,63
272.8335,318.8,68
282.5693,325.0,65
278.9363,327.2,64
274.4525,329.3,60
283.9585,321.5,50
272.6616,319.7,62
279.9746,329.4,68
284.8306,326.7,60
277.4004,319.5,67
288.3958,328.6,62
279.4413,317.9,56
280.825,327.0,51
279.7005,332.0,48
275.3459,327.1,56
266.0816,315.9,62
271.8555,319.7,46
275.5754,322.9,62
273.2318,325.6,60
286.7013,329.2,57
284.4859,318.0,48
277.7852,323.8,68
288.0867,331.8,58
291.7787,330.5,50
288.9143,332.0,60
278.6096,318.7,53
277.4101,322.0,57
280.9869,328.6,56
273.3866,315.4,54
269.66,321.8,59
280.3997,326.1,43
278.4543,330.3,55
286.0865,331.5,57
283.065,319.1,54
272.4078,320.08,55
278.3181,330.2,46
274.7021,326.5,55
272.3722,328.4,55
266.913,327.2,50
280.4545,321.8,54
274.1014,329.4,46
272.0914,323.0,50
271.7093,320.72,43
286.8669,325.86,51
275.3616,318.04,53
292.5659,338.8,54
281.8954,326.1,44
280.9275,322.6,51
281.3281,335.5,58
277.1372,320.8,56
286.6836,331.0,48
266.4714,311.8,49
281.8615,333.2,50
281.4787,333.6,58
298.1901,338.3,55
288.1846,321.1,52
282.7907,329.6,51
278.262,318.6,50
282.4673,320.9,48
282.7095,326.6,46
282.0244,325.6,55
279.4303,321.4,52
283.0547,331.8,38
278.619,329.2,47
282.9046,333.5,50
273.1973,318.4,51
287.3693,333.2,35
280.1039,327.4,46
272.2058,324.6,48
273.8141,323.3,46
289.9438,329.7,41
277.7301,322.5,45
288.8678,325.9,37
277.1134,326.4,40
279.084,321.28,39
288.386,326.8,52
287.6405,325.6,41
280.7703,330.7,51
287.7393,328.8,44
285.8871,325.1,46
285.4609,330.8,40
280.4394,322.3,48
288.5577,333.1,45
285.6955,330.1,39
280.4904,328.4,42
284.1035,332.9,45
277.2217,321.6,49
282.4564,325.0,41
289.9419,328.9,45
283.2155,328.0,47
281.6667,322.9,37
288.0831,323.6,47
280.1519,322.34,46
288.6705,333.6,48
279.6845,328.1,44
285.7902,325.2,37
281.6722,329.2,46
280.4014,317.2,37
279.7786,339.4,35
287.975,327.6,41
276.9906,326.6,34
285.8786,331.4,32
282.9611,332.5,41
282.5176,335.7,44
273.8229,327.1,45
279.569,329.8,54
271.1714,324.0,47
282.0795,327.6,41
279.7339,323.9,45
279.3007,321.5,45
272.0325,326.1,51
285.8328,334.2,47
288.0691,327.1,43
277.9596,320.7,30
280.1836,326.8,48
287.2131,335.5,42
288.199,333.3,48
288.3515,328.1,41
279.2706,330.7,41
291.4154,331.9,48
284.855,335.3,40
277.0607,332.9,37
277.8989,318.6,39
282.4819,322.6,40
289.502,325.6,41
280.0738,326.6,42
281.4734,328.3,49
285.6972,332.0,36
274.2134,320.3,40
279.272,332.2,39
284.3848,327.2,35
276.3651,321.0,41
289.6311,334.2,40
285.2837,331.6,29
270.8353,322.5,36
280.7585,323.7,37
286.4668,330.6,42
273.6623,326.4,40
272.9711,319.0,32
291.6553,330.0,36
281.3732,330.9,41
277.3053,326.7,37
264.7365,316.9,37
277.7364,326.4,39
282.2433,318.1,35
271.3885,314.1,36
270.473,321.5,45
280.4705,325.4,44
274.495,323.2,38
276.743,318.6,39
276.421,325.0,40
268.8824,321.0,42
280.6298,329.0,29
283.3011,328.4,42
282.9094,331.7,35
273.1307,323.5,44
277.7987,330.3,50
278.474,327.1,40
290.7044,334.4,37
282.552,329.2,37
291.0163,332.3,44
269.9153,324.4,35
280.6195,326.7,34
280.9098,316.2,40
287.7505,327.5,37
288.9663,331.7,34
280.2891,323.1,38
281.3326,320.6,42
284.6392,322.2,41
288.1828,334.1,42
271.9801,319.3,33
284.1927,324.2,38
285.6733,335.2,37
274.682,327.1,46
287.2072,335.0,36
276.8603,330.5,37
282.6868,328.3,40
280.2286,335.8,36
280.0251,328.2,38
292.3992,336.3,39
294.7662,330.6,44
286.6995,328.7,49
287.578,328.2,44
292.4371,336.2,49
287.1281,332.2,44
291.3196,334.2,42
274.7788,324.0,41
281.0782,331.7,38
279.0636,330.7,41
288.7315,333.2,42
278.0445,322.9,47
278.3291,325.8,42
285.4751,329.7,49
284.3207,330.3,37
289.0434,327.5,45
280.0618,328.2,43
293.3706,338.4,44
273.6861,324.26,36
279.4102,330.7,43
275.4467,329.9,37
278.6322,320.8,42
277.9164,322.8,40
274.3099,321.0,45
291.0976,329.9,36
284.9497,323.9,36
279.9136,328.8,38
270.6265,319.2,37
273.2473,319.6,42
282.0521,328.2,37
281.1673,322.0,43
281.1821,335.4,46
271.8756,324.0,36
287.9271,325.8,42
272.3209,322.0,33
287.8306,330.3,38
293.5539,336.3,43
293.0748,336.2,38
283.547,328.8,46
296.8787,334.7,39
281.0235,325.2,47
287.3262,327.3,42
288.9729,333.1,46
277.4072,320.5,40
280.2665,329.2,49
277.0028,313.6,46
280.1853,322.5,28
289.086,331.1,42
287.0099,332.1,37
296.2439,331.7,40
273.978,325.8,44
270.8146,319.9,40
279.5664,326.5,46
275.2644,327.3,52
280.0652,331.3,42
281.3583,327.5,39
292.3345,330.8,41
286.246,331.5,46
293.6663,345.4,45
290.3958,333.2,38
288.8327,337.9,35
288.0645,330.6,52
271.9782,324.7,42
276.5392,334.3,50
286.3459,334.3,45
284.0105,331.7,46
285.7876,328.8,43
280.358,322.6,43
285.5626,333.6,42
290.1481,331.9,43
288.782,334.3,48
281.5595,324.8,45
275.9321,324.5,40
273.8891,336.7,41
267.4489,330.3,42
283.738,334.9,36
279.9329,331.9,46
274.6052,339.1,47
281.0619,334.1,38
285.2608,327.0,43
284.1128,328.6,48
289.9458,339.7,49
289.4827,331.5,33
286.3916,330.9,42
288.7728,333.6,40
271.9148,319.2,43
285.4089,333.0,38
282.4234,329.7,39
284.6013,326.7,36
286.1474,334.2,37
285.0154,335.6,41
286.9176,326.0,43
281.0271,322.5,34
280.9042,336.8,39
280.3571,326.7,45
278.6489,319.2,35
289.6895,332.5,40
279.3228,326.2,44
279.9443,325.2,45
270.665,327.5,39
291.0388,326.2,47
280.4706,329.9,45
283.9986,337.3,43
284.0158,325.1,45
288.1887,336.5,42
280.447,328.2,41
284.6034,329.7,45
289.333,334.8,46
283.5818,324.2,44
283.5191,329.1,43
288.9337,334.6,38
284.912,329.5,44
276.1188,327.6,44
283.4029,334.2,39
288.3141,323.4,43
287.9363,332.9,33
283.8476,330.34,44
284.2464,335.8,49
288.212,333.4,41
295.1719,335.6,31
285.5547,334.8,42
276.3606,329.1,40
289.5569,333.1,36
282.7836,333.7,36
295.1337,336.4,51
296.749,333.6,37
284.5998,331.0,43
289.9369,339.3,40
279.3477,322.5,33
278.8385,325.1,36
290.2642,338.8,42
287.3624,325.2,41
284.1648,329.6,42
283.8332,319.7,35
276.3072,322.6,33
286.0555,324.7,33
280.7503,331.8,45
283.989,333.8,43
296.8662,330.5,40
275.001,319.1,41
294.2526,332.4,44
288.2285,330.3,40
283.6532,335.8,39
286.4581,331.1,36
266.3265,315.9,42
288.4025,337.1,35
285.4406,331.2,34
289.1667,333.7,39
281.9675,322.7,45
282.8896,338.4,41
275.6946,327.1,35
274.8161,322.02,45
290.8753,329.2,38
279.3709,321.9,36
276.0852,327.6,40
277.9976,326.6,39
282.3879,333.8,41
279.0567,333.7,35
281.1906,325.9,35
275.3464,323.1,43
284.4571,327.2,40
275.5725,329.1,35
288.516,340.5,38
287.3378,328.6,43
270.983,328.4,33
278.3964,328.1,34
282.9458,331.9,37
287.1189,330.9,41
282.0704,324.1,32
294.126,330.8,29
285.1126,329.6,36
290.9507,333.0,35
289.8142,332.6,43
270.3692,322.0,43
289.3634,324.7,37
288.1544,331.5,41
281.7288,331.5,40
284.4838,332.6,50
293.4216,340.0,39
285.6683,327.2,40
296.7258,339.3,38
284.7481,332.0,33
290.5603,331.8,48
288.1097,334.8,37
282.2115,327.9,41
290.5479,335.5,39
286.1035,328.3,33
283.6136,339.7,36
285.0484,333.4,53
279.9653,335.1,45
280.3379,325.2,47
282.6596,328.9,41
284.4443,336.6,44
283.2572,327.4,42
291.8428,334.1,47
294.0335,335.5,50
287.4965,334.7,48
295.996,332.6,42
288.3008,332.7,43
289.3666,327.5,42
280.3507,322.9,42
268.2512,320.9,48
287.029,329.9,44
297.1489,338.7,48
294.9088,329.4,49
297.6742,336.7,46
278.0953,329.5,50
283.4534,331.0,53
293.3851,335.8,46
289.8726,331.0,43
283.8937,328.1,46
285.2877,328.2,58
293.2356,330.5,42
269.747,321.9,52
281.6573,333.3,37
290.9091,332.0,45
289.5841,331.8,48
277.4658,331.3,50
298.9152,338.3,50
290.582,326.3,54
287.5594,332.6,42
286.32,330.0,48
287.5173,324.3,41
282.7152,332.9,51
271.1481,315.6,48
287.9393,332.6,49
288.1387,330.1,47
289.9315,336.4,54
290.8386,332.4,54
273.3744,332.6,45
275.9257,336.5,48
284.836,330.28,51
280.6793,327.9,41
268.008,325.9,42
291.3608,343.3,51
276.8009,324.4,43
275.971,329.6,43
285.0093,325.3,47
281.2932,327.5,43
286.4748,326.4,43
285.1717,338.0,41
