-227.3848,-51.02
-191.0583,-13.08
-152.0609,-3.64
-122.7055,-2.9
-87.7291,0.58
-72.2356,-0.28
-50.7851,2.2
-35.5788,0.88
-26.3933,-0.02
-23.661,2.5
-15.2151,1.6
-10.849,1.5
-9.9685,3.0
-8.3827,1.9
-9.4572,2.9
-8.8771,2.5
-2.5653,2.3
-5.3537,1.9
-3.5881,2.4
-4.6559,2.4
-2.4408,3.8
-5.8951,3.0
-1.5477,4.2
-1.4243,2.6
-2.3279,3.2
-0.5925,2.4
0.9672,3.8
-0.6423,3.2
1.6285,4.8
2.3247,6.4
1.454,5.2
0.5047,3.8
1.5638,5.6
1.1694,4.2
0.0638,6.0
2.927,6.4
1.3187,6.4
2.4785,4.8
1.179,4.6
2.0477,6.4
1.6706,5.6
3.6661,6.4
5.8386,9.8
3.8954,9.4
3.0254,8.6
5.4621,9.0
7.0671,10.2
4.7563,10.2
5.066,9.8
5.5692,11.5
5.6608,13.4
7.3365,13.2
8.0395,12.2
6.073,14.0
8.1843,11.2
8.7174,15.6
6.7669,12.4
7.4071,10.8
10.043,13.8
8.0665,11.8
5.6104,14.6
8.2502,12.0
7.2186,11.0
5.8385,9.0
5.8734,12.6
6.7755,14.2
3.5984,13.2
7.2219,13.4
7.6378,14.2
8.446,17.2
6.7571,19.3
11.6608,18.4
10.236,17.4
8.3989,19.0
11.701,18.8
14.5456,18.2
10.7432,15.8
14.811,23.1
8.7069,26.2
11.7557,26.0
9.198,23.0
14.5669,17.6
14.1542,20.8
10.763,19.9
13.3175,20.8
9.9066,18.1
10.9393,20.2
14.3311,23.4
11.0667,19.2
15.689,27.6
10.7058,21.8
10.3496,29.5
17.4771,23.6
18.5916,23.6
13.0656,19.8
14.2199,20.9
16.962,21.2
14.9755,22.6
20.5967,25.9
13.5758,28.3
16.2567,23.0
15.9636,24.0
15.7263,27.2
19.7166,31.2
18.0854,28.4
18.1749,30.8
18.5838,29.8
17.9955,44.2
16.961,46.4
20.0576,42.6
22.3502,45.9
20.7076,44.6
21.4685,44.4
26.4941,48.0
29.7462,45.6
27.4354,49.0
33.0568,48.7
34.9648,49.6
30.368,48.6
39.7688,50.6
42.3866,51.2
42.8666,50.8
42.5896,48.4
41.9241,51.4
44.2302,53.1
40.0333,49.9
40.2312,50.6
